,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
6501,829738244,0,2060-09-09,39.0,0,10.0,70750.0,No,228858.0,No,M,Bachelors,z_Blue Collar,68,Private,3350,1,Minivan,no,6006,2,No,3,3423,14.0,1,z_Highly Rural/ Rural
6502,986554544,0,2048-10-29,51.0,0,0.0,0.0,No,0.0,No,M,PhD,Doctor,29,Private,8310,6,Pickup,yes,0,0,No,0,0,18.0,0,Highly Urban/ Urban
6503,771190621,0,2054-10-06,45.0,0,13.0,103134.0,No,160661.0,No,z_F,Masters,Lawyer,38,Private,16310,1,Sports Car,no,0,0,No,0,0,21.0,0,Highly Urban/ Urban
6504,505246407,0,2046-02-21,53.0,0,13.0,69268.0,No,238236.0,Yes,M,Bachelors,z_Blue Collar,31,Commercial,13730,6,Minivan,no,23381,1,No,1,0,12.0,0,Highly Urban/ Urban
6505,554193726,0,2059-07-19,40.0,0,9.0,103636.0,No,270623.0,Yes,M,Bachelors,Manager,47,Private,14070,7,Minivan,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
6506,467806649,0,2039-01-10,60.0,0,9.0,100207.0,No,320199.0,No,M,Bachelors,Manager,34,Private,1500,10,Minivan,no,15403,2,No,0,0,11.0,0,Highly Urban/ Urban
6507,995214124,0,2057-01-11,42.0,0,11.0,56969.0,No,252556.0,Yes,M,Bachelors,Professional,18,Commercial,11400,1,Pickup,no,4512,3,No,5,4083,10.0,1,Highly Urban/ Urban
6508,374284502,0,2045-02-19,54.0,0,0.0,0.0,No,87156.0,Yes,z_F,Masters,Home Maker,36,Private,22350,6,SUV,no,0,0,No,0,0,9.0,0,z_Highly Rural/ Rural
6509,538677206,0,2065-02-28,34.0,3,16.0,118064.0,No,330500.0,Yes,M,Bachelors,z_Blue Collar,5,Commercial,13310,1,Minivan,no,0,0,No,0,0,11.0,0,Highly Urban/ Urban
6510,937135517,1,2054-12-07,44.0,2,16.0,165769.0,No,414539.0,Yes,M,PhD,z_Blue Collar,27,Commercial,44250,9,Panel Truck,yes,26121,4,Yes,8,3459,11.0,1,Highly Urban/ Urban
6511,528512018,1,2054-12-07,44.0,2,15.0,80140.0,No,233009.0,Yes,M,Masters,Professional,40,Private,13910,21,Minivan,no,0,0,No,3,0,15.0,0,Highly Urban/ Urban
6512,691463996,0,2059-12-11,39.0,2,17.0,23094.0,No,140813.0,Yes,z_F,z_High School,z_Blue Collar,27,Commercial,9310,4,Sports Car,no,4732,2,No,0,3091,1.0,1,Highly Urban/ Urban
6513,210355488,0,2037-02-14,62.0,0,14.0,74430.0,No,266176.0,Yes,M,Masters,z_Blue Collar,64,Commercial,19690,3,Pickup,no,0,0,No,1,0,17.0,0,Highly Urban/ Urban
6514,469687527,0,2055-12-20,43.0,2,16.0,53529.0,No,191740.0,Yes,M,Bachelors,z_Blue Collar,61,Commercial,14450,4,Minivan,no,0,0,No,0,0,9.0,0,Highly Urban/ Urban
6515,873552637,0,2043-05-11,56.0,0,4.0,42235.0,No,145837.0,Yes,z_F,z_High School,Clerical,40,Private,5720,13,Sports Car,no,8901,2,No,0,0,7.0,0,Highly Urban/ Urban
6516,846022747,0,2049-12-04,49.0,0,4.0,148125.0,No,392383.0,Yes,M,PhD,Doctor,38,Private,6400,7,Pickup,no,0,0,No,2,0,18.0,0,Highly Urban/ Urban
6517,988854727,0,2067-05-24,32.0,4,11.0,16976.0,No,0.0,Yes,z_F,<High School,Student,25,Private,6640,1,SUV,no,3468,1,No,0,0,5.0,0,Highly Urban/ Urban
6518,922850321,0,2033-05-15,66.0,0,12.0,84791.0,No,0.0,No,M,Masters,Manager,10,Private,9980,10,SUV,yes,5918,1,No,0,0,13.0,0,Highly Urban/ Urban
6519,824623191,0,2068-12-24,30.0,2,12.0,53529.0,No,160464.0,Yes,M,<High School,Clerical,35,Private,6140,10,Minivan,yes,696,2,No,2,3858,1.0,1,Highly Urban/ Urban
6520,204838758,0,2065-01-12,34.0,4,15.0,6876.0,No,160661.0,Yes,M,Bachelors,Student,45,Private,15930,10,Minivan,yes,0,0,No,2,0,11.0,0,Highly Urban/ Urban
6521,983246897,2,2061-07-26,38.0,2,9.0,43476.0,Yes,156267.0,No,z_F,z_High School,z_Blue Collar,37,Commercial,5850,16,SUV,no,7145,2,No,0,5769,1.0,1,Highly Urban/ Urban
6522,893570319,0,2048-04-29,51.0,0,12.0,101212.0,No,0.0,No,M,Bachelors,Professional,43,Private,16720,6,Minivan,yes,0,0,No,0,0,12.0,0,Highly Urban/ Urban
6523,384741518,0,2067-04-26,32.0,1,10.0,37895.0,No,160661.0,Yes,M,z_High School,Clerical,21,Private,8490,10,Minivan,no,6073,2,No,0,0,1.0,0,Highly Urban/ Urban
6524,564000120,0,2054-10-12,45.0,0,12.0,37407.0,No,138623.0,Yes,z_F,Bachelors,Manager,32,Private,7940,4,Sports Car,no,47712,1,Yes,0,0,12.0,0,Highly Urban/ Urban
6525,652685017,0,2041-11-29,57.0,0,14.0,111970.0,No,342129.0,Yes,M,Masters,Manager,28,Commercial,23780,3,Panel Truck,no,20369,1,Yes,5,0,15.0,0,Highly Urban/ Urban
6526,419009490,0,2059-02-03,40.0,1,9.0,90326.0,Yes,0.0,No,M,Bachelors,z_Blue Collar,33,Commercial,19380,3,Van,yes,0,0,No,0,4392,7.0,1,Highly Urban/ Urban
6527,638611122,0,2058-10-22,41.0,2,12.0,50.0,No,60765.0,Yes,M,Bachelors,Student,19,Commercial,5610,1,Pickup,yes,0,0,No,0,0,14.0,0,z_Highly Rural/ Rural
6528,499204225,0,2052-07-30,47.0,0,12.0,53529.0,No,202773.0,Yes,M,Masters,Lawyer,24,Private,14410,6,Minivan,yes,0,0,No,2,0,12.0,0,Highly Urban/ Urban
6529,446435534,0,2042-05-12,57.0,0,12.0,62238.0,No,0.0,No,M,Bachelors,z_Blue Collar,44,Commercial,11400,11,Pickup,yes,0,0,No,3,0,7.0,0,z_Highly Rural/ Rural
6530,434682556,0,2047-05-19,52.0,0,15.0,26782.0,No,164119.0,Yes,M,<High School,Clerical,52,Private,10890,10,Pickup,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
6531,871287808,0,2050-10-14,49.0,0,13.0,9486.0,No,146041.0,Yes,z_F,Masters,Home Maker,24,Private,6390,4,SUV,no,0,0,No,2,0,15.0,0,z_Highly Rural/ Rural
6532,113773973,0,2068-07-18,31.0,1,8.0,53529.0,Yes,115939.0,No,z_F,<High School,Clerical,24,Private,23010,7,SUV,no,0,0,Yes,0,0,1.0,0,z_Highly Rural/ Rural
6533,371702941,0,2048-07-07,51.0,0,8.0,66804.0,No,0.0,No,M,Bachelors,Professional,35,Private,16130,6,Minivan,yes,0,0,No,0,0,7.0,0,Highly Urban/ Urban
6534,145010935,0,2066-03-13,33.0,4,15.0,40095.0,No,167208.0,Yes,z_F,z_High School,Clerical,48,Private,5510,7,Sports Car,no,34993,4,Yes,6,0,1.0,0,z_Highly Rural/ Rural
6535,739643429,0,2042-11-11,57.0,0,5.0,32033.0,No,167795.0,Yes,z_F,Masters,Home Maker,44,Private,18110,10,Sports Car,no,1575,2,No,7,5834,16.0,1,Highly Urban/ Urban
6536,282293169,0,2043-01-24,56.0,0,13.0,19657.0,No,0.0,No,M,<High School,Professional,36,Private,3470,1,Minivan,yes,0,0,No,2,0,5.0,0,Highly Urban/ Urban
6537,167976834,0,2064-02-02,35.0,2,12.0,105992.0,Yes,0.0,No,z_F,Bachelors,Professional,43,Private,17540,1,Minivan,no,25379,1,Yes,0,4771,9.0,1,Highly Urban/ Urban
6538,977322255,0,2073-03-09,26.0,2,0.0,0.0,No,160661.0,Yes,z_F,z_High School,Student,10,Commercial,22430,4,Pickup,no,8538,4,No,8,2357,1.0,1,Highly Urban/ Urban
6539,678910448,0,2065-02-21,34.0,1,12.0,62044.0,No,201347.0,Yes,z_F,Bachelors,Professional,37,Private,11100,17,SUV,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
6540,324561319,0,2039-12-07,59.0,0,10.0,32857.0,No,0.0,No,z_F,PhD,Home Maker,29,Private,34470,1,Pickup,no,0,0,No,0,0,20.0,0,z_Highly Rural/ Rural
6541,372761026,0,2052-09-10,47.0,0,12.0,80577.0,No,0.0,No,M,Masters,Lawyer,34,Private,13610,11,Minivan,no,0,0,No,3,0,12.0,0,Highly Urban/ Urban
6542,807382773,0,2047-12-10,51.0,0,11.0,51303.0,No,209767.0,Yes,M,z_High School,z_Blue Collar,5,Commercial,18900,1,Van,no,3328,1,No,8,5374,11.0,1,Highly Urban/ Urban
6543,305459392,0,2055-04-08,44.0,0,8.0,27127.0,No,160661.0,No,z_F,<High School,Clerical,36,Private,21960,6,Minivan,no,35472,2,Yes,2,0,1.0,0,Highly Urban/ Urban
6544,401200262,0,2051-09-23,48.0,0,11.0,53529.0,No,252896.0,Yes,M,Bachelors,Professional,14,Private,14030,4,Minivan,yes,0,0,No,0,0,10.0,0,Highly Urban/ Urban
6545,410548344,0,2039-01-06,60.0,0,13.0,62049.0,No,217434.0,Yes,z_F,Masters,Lawyer,70,Private,19620,11,SUV,no,0,0,Yes,0,1151,15.0,1,Highly Urban/ Urban
6546,463996114,0,2056-03-30,43.0,0,13.0,85951.0,No,160661.0,No,M,Masters,Professional,27,Private,11560,20,Minivan,no,0,0,No,0,0,17.0,0,Highly Urban/ Urban
6547,614243399,0,2059-03-20,40.0,0,11.0,122543.0,No,326327.0,Yes,M,Bachelors,Manager,28,Commercial,25100,7,Panel Truck,no,0,0,No,2,0,15.0,0,Highly Urban/ Urban
6548,642473846,3,2059-09-21,40.0,3,14.0,22705.0,No,138803.0,Yes,z_F,<High School,Clerical,28,Private,7770,6,Sports Car,no,28476,1,Yes,5,59,8.0,1,Highly Urban/ Urban
6549,583259719,0,2044-07-07,55.0,0,13.0,7898.0,No,153061.0,No,z_F,PhD,Home Maker,38,Private,9310,1,Minivan,no,0,0,No,0,0,12.0,0,z_Highly Rural/ Rural
6550,609570914,0,2042-07-25,57.0,0,12.0,53529.0,No,109016.0,No,M,<High School,Student,21,Private,7260,6,Minivan,yes,0,0,No,1,0,6.0,0,Highly Urban/ Urban
6551,495186029,0,2050-03-30,49.0,0,10.0,122192.0,No,337259.0,No,M,Masters,z_Blue Collar,32,Commercial,24120,1,Panel Truck,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
6552,782296062,0,2049-07-29,50.0,0,11.0,38998.0,No,175757.0,Yes,M,z_High School,z_Blue Collar,47,Commercial,21460,7,Minivan,yes,0,0,No,1,0,1.0,0,z_Highly Rural/ Rural
6553,212925200,0,2044-11-30,54.0,0,11.0,98657.0,No,0.0,No,z_F,Masters,Lawyer,46,Private,16770,1,SUV,no,0,0,No,1,0,13.0,0,Highly Urban/ Urban
6554,132709202,1,2057-12-20,41.0,2,13.0,39677.0,No,166364.0,Yes,z_F,z_High School,Clerical,14,Private,20210,4,Pickup,no,0,0,No,2,10215,6.0,1,Highly Urban/ Urban
6555,953853762,0,2058-11-25,40.0,0,11.0,53529.0,No,206379.0,Yes,M,Bachelors,Manager,40,Private,16610,13,Van,no,0,0,No,0,0,9.0,0,Highly Urban/ Urban
6556,607022620,0,2044-04-28,55.0,0,15.0,71402.0,No,246583.0,Yes,M,z_High School,z_Blue Collar,19,Commercial,27370,6,Panel Truck,yes,718,2,No,2,0,9.0,0,Highly Urban/ Urban
6557,210751378,0,2049-07-20,50.0,0,13.0,53568.0,No,202687.0,Yes,M,Bachelors,z_Blue Collar,37,Commercial,22250,13,Minivan,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
6558,150331854,0,2042-12-22,56.0,0,14.0,220881.0,No,596021.0,No,z_F,PhD,z_Blue Collar,29,Commercial,50180,6,Panel Truck,no,0,0,No,2,0,1.0,0,Highly Urban/ Urban
6559,761519731,0,2056-05-01,43.0,2,9.0,63644.0,Yes,174541.0,No,z_F,Bachelors,Manager,24,Private,16640,9,Sports Car,no,0,0,No,0,0,11.0,0,Highly Urban/ Urban
6560,602096710,0,2054-09-06,45.0,0,11.0,153009.0,No,416576.0,Yes,M,PhD,Manager,22,Commercial,24640,1,Panel Truck,yes,5777,1,No,3,0,18.0,0,Highly Urban/ Urban
6561,399237836,0,2056-01-10,43.0,0,7.0,53529.0,No,0.0,No,M,Bachelors,Clerical,34,Commercial,11610,10,Pickup,yes,0,0,No,1,0,11.0,0,z_Highly Rural/ Rural
6562,547910569,0,2039-04-01,60.0,4,16.0,28634.0,No,151602.0,Yes,M,<High School,Clerical,17,Private,5730,1,Minivan,no,30480,2,Yes,5,471,5.0,1,z_Highly Rural/ Rural
6563,557773366,0,2048-11-07,51.0,0,0.0,0.0,No,106237.0,No,M,Masters,Lawyer,22,Private,13470,1,Minivan,yes,0,0,No,1,0,1.0,0,Highly Urban/ Urban
6564,869972677,0,2043-02-16,56.0,0,3.0,37352.0,No,0.0,No,M,Masters,Lawyer,40,Private,13910,7,Minivan,no,0,0,No,0,0,20.0,0,z_Highly Rural/ Rural
6565,735657458,0,2060-04-24,39.0,0,11.0,53529.0,No,367206.0,No,M,Bachelors,Professional,31,Commercial,17580,1,Van,yes,43663,3,No,5,0,14.0,0,Highly Urban/ Urban
6566,440614462,0,2046-05-04,53.0,1,6.0,86100.0,No,268336.0,Yes,M,Masters,Manager,48,Private,15410,8,Minivan,no,0,0,No,1,0,15.0,0,Highly Urban/ Urban
6567,819630864,0,2053-03-24,46.0,0,7.0,29968.0,No,180980.0,Yes,M,Bachelors,z_Blue Collar,43,Commercial,26310,10,Panel Truck,no,0,0,No,1,0,8.0,0,Highly Urban/ Urban
6568,702824999,0,2065-03-04,34.0,1,12.0,34887.0,Yes,156214.0,No,z_F,Bachelors,z_Blue Collar,38,Commercial,23260,1,SUV,no,0,0,No,3,0,11.0,0,Highly Urban/ Urban
6569,720305468,0,2055-06-30,44.0,2,14.0,62721.0,No,165941.0,Yes,z_F,Bachelors,Professional,42,Private,29770,3,SUV,no,0,0,No,0,0,4.0,0,Highly Urban/ Urban
6570,72803473,2,2038-10-03,61.0,4,19.0,158546.0,No,390219.0,Yes,z_F,PhD,Manager,24,Private,42680,10,SUV,no,4640,1,No,3,0,19.0,0,Highly Urban/ Urban
6571,852315084,0,2055-03-17,44.0,0,11.0,178864.0,No,428679.0,No,z_F,Masters,Lawyer,43,Private,23790,4,Pickup,no,0,0,No,0,0,15.0,0,Highly Urban/ Urban
6572,495742019,0,2061-08-21,38.0,0,13.0,42245.0,No,0.0,No,z_F,z_High School,z_Blue Collar,42,Commercial,20510,10,SUV,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
6573,430472212,1,2055-08-30,44.0,2,13.0,18564.0,Yes,117386.0,No,z_F,<High School,Clerical,12,Commercial,13850,16,Pickup,no,3828,3,No,3,2059,6.0,1,Highly Urban/ Urban
6574,234056875,0,2052-07-06,47.0,0,4.0,12765.0,No,0.0,No,z_F,<High School,Student,71,Private,28640,13,Pickup,no,0,0,No,1,0,7.0,0,z_Highly Rural/ Rural
6575,256760194,0,2041-12-01,57.0,0,11.0,13235.0,No,135560.0,No,z_F,Bachelors,Home Maker,6,Private,10170,4,SUV,no,8135,3,No,3,2422,13.0,1,Highly Urban/ Urban
6576,435169079,0,2053-04-23,46.0,0,13.0,53529.0,No,369612.0,No,z_F,PhD,Manager,43,Private,20440,1,Minivan,no,0,0,No,0,0,7.0,0,Highly Urban/ Urban
6577,202023928,0,2051-09-20,48.0,0,11.0,105051.0,No,313504.0,No,M,Bachelors,Professional,37,Commercial,16810,4,Van,yes,6978,2,No,2,1894,1.0,1,Highly Urban/ Urban
6578,608982026,0,2063-01-22,36.0,1,13.0,14729.0,No,91594.0,Yes,M,<High School,Clerical,26,Private,14270,10,Minivan,yes,0,0,No,0,0,6.0,0,z_Highly Rural/ Rural
6579,131511163,0,2045-12-26,53.0,0,11.0,126548.0,No,0.0,No,z_F,Masters,Lawyer,64,Private,19450,4,SUV,no,0,0,Yes,0,1058,13.0,1,Highly Urban/ Urban
6580,990242131,0,2048-12-29,50.0,0,13.0,56566.0,No,222820.0,Yes,M,Masters,Manager,27,Commercial,24850,1,Panel Truck,no,1203,3,No,3,6691,11.0,1,Highly Urban/ Urban
6581,763745844,1,2059-06-14,40.0,2,16.0,75188.0,No,241182.0,Yes,z_F,z_High School,z_Blue Collar,25,Commercial,13020,10,SUV,no,44010,3,Yes,4,1436,6.0,1,Highly Urban/ Urban
6582,727223664,0,2061-02-12,38.0,0,11.0,91952.0,No,282565.0,No,M,Bachelors,Professional,30,Commercial,17850,7,Van,no,0,0,No,0,0,3.0,0,z_Highly Rural/ Rural
6583,136807839,1,2063-07-26,36.0,2,10.0,45451.0,Yes,160661.0,No,z_F,Bachelors,Professional,48,Private,9650,1,SUV,no,0,0,No,0,0,10.0,0,z_Highly Rural/ Rural
6584,544601009,0,2053-01-25,46.0,0,9.0,52932.0,No,214272.0,Yes,z_F,Masters,z_Blue Collar,15,Commercial,15560,6,Pickup,no,18907,3,Yes,0,0,17.0,0,Highly Urban/ Urban
6585,265777754,0,2054-02-06,45.0,0,12.0,56828.0,No,201430.0,No,z_F,z_High School,z_Blue Collar,54,Commercial,14060,11,Sports Car,no,0,0,No,3,937,9.0,1,Highly Urban/ Urban
6586,17384627,0,2057-12-25,41.0,0,10.0,53401.0,No,0.0,No,z_F,Bachelors,z_Blue Collar,26,Commercial,14210,11,SUV,no,3189,2,No,1,0,1.0,0,Highly Urban/ Urban
6587,964763388,0,2044-06-03,55.0,0,12.0,37794.0,No,0.0,No,M,z_High School,Home Maker,38,Private,17050,1,Minivan,no,39617,3,Yes,4,5631,1.0,1,Highly Urban/ Urban
6588,115806457,0,2065-01-10,34.0,1,9.0,28698.0,Yes,0.0,No,z_F,z_High School,Clerical,32,Private,10970,1,SUV,no,0,0,No,0,0,4.0,0,z_Highly Rural/ Rural
6589,533341484,0,2068-02-23,31.0,4,6.0,32838.0,No,117101.0,Yes,M,<High School,Clerical,24,Commercial,4600,4,Pickup,no,0,0,No,0,0,3.0,0,z_Highly Rural/ Rural
6590,313119300,1,2061-03-21,38.0,3,15.0,20145.0,No,128953.0,Yes,z_F,z_High School,Home Maker,56,Private,5200,3,Sports Car,no,38063,1,Yes,0,5192,1.0,1,Highly Urban/ Urban
6591,413423871,1,2053-12-19,45.0,1,15.0,197836.0,No,504107.0,Yes,M,PhD,Lawyer,15,Private,11280,6,Pickup,yes,8832,3,No,6,0,8.0,0,Highly Urban/ Urban
6592,224632921,1,2035-12-22,63.0,1,10.0,44866.0,No,203341.0,Yes,z_F,Masters,Manager,56,Private,11160,4,Sports Car,no,6499,1,Yes,9,5692,14.0,1,Highly Urban/ Urban
6593,315593814,0,2062-04-23,37.0,3,17.0,91045.0,No,206587.0,Yes,M,Masters,z_Blue Collar,22,Commercial,27390,1,Panel Truck,no,2215,3,No,3,0,13.0,0,Highly Urban/ Urban
6594,709445077,0,2058-05-24,41.0,0,6.0,180031.0,No,455995.0,Yes,z_F,Bachelors,Professional,25,Private,8440,8,SUV,no,0,0,No,0,0,7.0,0,Highly Urban/ Urban
6595,5707989,0,2058-03-29,41.0,3,11.0,88426.0,Yes,0.0,No,z_F,z_High School,z_Blue Collar,9,Commercial,14440,4,SUV,no,6193,3,No,2,0,5.0,0,z_Highly Rural/ Rural
6596,176017386,0,2052-07-13,47.0,0,12.0,48776.0,No,187090.0,Yes,z_F,z_High School,z_Blue Collar,5,Commercial,17910,6,SUV,no,0,0,No,2,0,1.0,0,Highly Urban/ Urban
6597,255696249,0,2063-09-10,36.0,0,9.0,48741.0,No,210875.0,Yes,z_F,z_High School,Manager,48,Private,13230,6,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
6598,330276792,0,2045-02-13,54.0,0,11.0,88903.0,No,160661.0,Yes,M,Masters,Manager,32,Private,15790,20,Minivan,yes,0,0,No,0,0,8.0,0,Highly Urban/ Urban
6599,153680870,1,2059-03-18,40.0,2,11.0,85273.0,Yes,257283.0,No,z_F,Masters,Lawyer,55,Private,19070,13,SUV,no,2907,2,No,5,4246,15.0,1,Highly Urban/ Urban
6600,71921650,1,2055-01-25,44.0,2,13.0,21247.0,No,112368.0,Yes,z_F,<High School,Clerical,35,Private,3620,1,SUV,no,3008,3,No,0,0,7.0,0,Highly Urban/ Urban
6601,805970222,1,2059-01-15,40.0,3,14.0,51401.0,Yes,179590.0,No,M,Bachelors,z_Blue Collar,15,Commercial,9050,1,Pickup,no,0,0,Yes,0,0,6.0,0,z_Highly Rural/ Rural
6602,281348357,0,2060-01-26,39.0,2,9.0,133920.0,Yes,0.0,No,z_F,Masters,Lawyer,41,Private,18790,6,Minivan,no,26926,2,Yes,0,4172,15.0,1,Highly Urban/ Urban
6603,537833008,0,2041-06-17,58.0,0,11.0,220178.0,No,561085.0,No,M,PhD,Doctor,41,Private,13880,7,Minivan,yes,4323,2,No,1,0,11.0,0,Highly Urban/ Urban
6604,828359048,0,2045-05-14,54.0,0,5.0,79315.0,No,255491.0,Yes,z_F,Bachelors,Manager,7,Private,14830,4,Minivan,no,0,0,No,2,0,8.0,0,Highly Urban/ Urban
6605,721543354,0,2057-08-12,42.0,2,12.0,73661.0,Yes,0.0,No,z_F,<High School,z_Blue Collar,45,Commercial,25940,4,Minivan,no,0,0,No,0,0,1.0,0,z_Highly Rural/ Rural
6606,974000448,0,2062-10-14,37.0,1,14.0,25346.0,No,160661.0,Yes,z_F,<High School,z_Blue Collar,36,Private,11790,7,SUV,no,31255,3,No,4,0,6.0,0,Highly Urban/ Urban
6607,505487021,0,2064-01-15,35.0,0,11.0,105367.0,No,160661.0,Yes,M,Bachelors,Professional,30,Private,15540,7,Minivan,yes,0,0,Yes,4,0,11.0,0,Highly Urban/ Urban
6608,212162970,0,2053-07-24,46.0,0,13.0,18311.0,No,145159.0,Yes,M,Masters,Lawyer,33,Private,27300,13,Minivan,no,2607,4,No,8,0,23.0,0,Highly Urban/ Urban
6609,272342712,0,2045-10-07,54.0,0,14.0,66955.0,No,241544.0,No,z_F,Bachelors,Professional,23,Private,23370,4,Pickup,no,0,0,No,3,0,10.0,0,Highly Urban/ Urban
6610,319208734,1,2061-10-07,38.0,2,8.0,41230.0,No,160661.0,Yes,M,Bachelors,Clerical,30,Commercial,25730,3,Panel Truck,yes,1410,1,No,10,6528,5.0,1,Highly Urban/ Urban
6611,164905242,0,2050-11-24,48.0,0,11.0,59286.0,No,225803.0,Yes,z_F,z_High School,Professional,49,Private,19810,1,SUV,no,0,0,No,0,0,8.0,0,Highly Urban/ Urban
6612,702002572,0,2066-06-08,33.0,3,13.0,33285.0,Yes,153247.0,No,z_F,z_High School,Clerical,28,Private,10610,1,SUV,no,3739,2,No,0,0,1.0,0,Highly Urban/ Urban
6613,459216288,1,2036-02-17,63.0,1,11.0,54297.0,No,231033.0,Yes,M,Bachelors,Professional,36,Private,12150,4,Sports Car,yes,0,0,No,0,2643,12.0,1,Highly Urban/ Urban
6614,20408932,0,2056-12-30,42.0,0,8.0,52463.0,No,160661.0,Yes,M,z_High School,z_Blue Collar,18,Commercial,34890,8,Panel Truck,no,9058,2,No,5,0,11.0,0,Highly Urban/ Urban
6615,791984052,0,2069-03-23,30.0,2,12.0,102113.0,Yes,255135.0,No,M,z_High School,Manager,37,Private,19720,3,Van,no,6998,1,No,0,0,1.0,0,Highly Urban/ Urban
6616,83360016,0,2045-07-11,54.0,0,16.0,53529.0,No,152054.0,Yes,z_F,<High School,z_Blue Collar,61,Private,27310,13,Pickup,no,0,0,Yes,0,0,1.0,0,z_Highly Rural/ Rural
6617,761549990,0,2056-05-19,43.0,3,11.0,53529.0,No,183000.0,Yes,z_F,z_High School,z_Blue Collar,25,Private,15710,1,Minivan,yes,0,0,No,4,2255,7.0,1,Highly Urban/ Urban
6618,594690877,1,2054-07-01,45.0,1,11.0,105756.0,No,298161.0,Yes,z_F,PhD,Manager,36,Commercial,20520,6,Pickup,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
6619,138960084,0,2066-08-28,33.0,4,0.0,0.0,No,0.0,Yes,M,<High School,Student,38,Private,5950,1,Pickup,yes,0,0,Yes,0,0,1.0,0,Highly Urban/ Urban
6620,63207789,0,2051-02-06,48.0,0,12.0,64916.0,No,282967.0,Yes,M,Bachelors,z_Blue Collar,18,Commercial,6200,4,Pickup,yes,5893,1,No,6,0,11.0,0,Highly Urban/ Urban
6621,745157230,0,2066-10-26,33.0,2,10.0,53041.0,No,147510.0,Yes,z_F,z_High School,z_Blue Collar,45,Commercial,19240,1,Pickup,no,4445,2,No,9,2439,10.0,1,Highly Urban/ Urban
6622,728563911,0,2062-03-06,37.0,0,13.0,64668.0,No,160661.0,No,z_F,Masters,Manager,5,Private,4550,10,Sports Car,no,0,0,No,1,0,24.0,0,Highly Urban/ Urban
6623,285354802,2,2061-01-05,38.0,2,12.0,102020.0,Yes,0.0,No,z_F,Masters,Lawyer,28,Private,15500,6,SUV,no,5306,2,No,5,3726,1.0,1,Highly Urban/ Urban
6624,595696137,0,2043-05-06,56.0,1,14.0,133296.0,No,390866.0,Yes,z_F,PhD,Manager,24,Private,20430,17,Minivan,no,0,0,No,0,0,13.0,0,Highly Urban/ Urban
6625,114999708,0,2046-10-29,53.0,0,7.0,22953.0,No,139610.0,Yes,M,<High School,Manager,24,Private,11640,1,Pickup,yes,0,0,No,0,0,1.0,0,Highly Urban/ Urban
6626,142669423,0,2055-03-13,44.0,0,12.0,51279.0,No,200803.0,Yes,M,<High School,z_Blue Collar,52,Commercial,12200,3,Pickup,yes,0,0,No,0,40941,1.0,1,Highly Urban/ Urban
6627,424967789,0,2048-10-13,51.0,0,11.0,50173.0,No,186074.0,Yes,z_F,z_High School,Clerical,22,Private,11620,14,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
6628,124334242,0,2050-04-13,49.0,0,12.0,73242.0,No,0.0,No,z_F,Bachelors,Home Maker,22,Private,13580,3,SUV,no,11479,1,No,4,0,14.0,0,Highly Urban/ Urban
6629,325267397,0,2065-12-20,33.0,2,8.0,92261.0,Yes,0.0,No,M,Bachelors,z_Blue Collar,28,Private,13380,1,Minivan,yes,0,0,No,0,0,13.0,0,Highly Urban/ Urban
6630,315911975,0,2069-12-06,29.0,2,12.0,34600.0,No,113013.0,Yes,M,z_High School,Manager,20,Private,7860,3,Pickup,yes,558,1,No,7,0,1.0,0,Highly Urban/ Urban
6631,367581939,0,2074-03-29,25.0,3,11.0,46671.0,No,125555.0,Yes,z_F,z_High School,Clerical,29,Private,22140,6,Minivan,no,7326,1,No,0,0,8.0,0,Highly Urban/ Urban
6632,341750688,0,2052-07-03,47.0,0,10.0,80963.0,No,0.0,No,z_F,PhD,Doctor,35,Private,40240,6,Sports Car,no,0,0,No,0,0,13.0,0,Highly Urban/ Urban
6633,503784924,0,2055-02-28,44.0,1,9.0,67373.0,Yes,0.0,No,M,z_High School,Manager,15,Commercial,32460,4,Panel Truck,yes,8423,4,No,0,0,1.0,0,Highly Urban/ Urban
6634,241800630,0,2043-04-20,56.0,0,11.0,0.0,No,92380.0,No,z_F,Bachelors,Home Maker,34,Private,24820,4,Sports Car,no,0,0,No,0,0,7.0,0,z_Highly Rural/ Rural
6635,81323076,0,2046-05-17,53.0,0,15.0,169926.0,No,442348.0,Yes,z_F,PhD,Manager,49,Private,6800,14,SUV,no,0,0,No,0,0,1.0,0,Highly Urban/ Urban
